popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget,revenue
1.027357,Walk of Shame,95.0,Comedy,402,5.7,2014,13816365.7615718,54536.8800251273
1.018115,Annabelle,99.0,Horror,827,5.6,2014,5987091.83001448,235130424.650607
0.989916,"I, Frankenstein",92.0,Horror|Thriller,501,5.1,2014,59870918.3001448,65539857.9124945
0.988081,That Awkward Moment,94.0,Comedy|Romance,713,6.0,2014,7368728.40617167,23993576.3110119
0.98174,Draft Day,109.0,Drama,207,6.5,2014,24869458.3708294,26556109.6429943
0.979655,Brick Mansions,90.0,Action|Crime|Drama,476,5.8,2014,25790549.4216008,63460252.6184315
0.967846,The Babadook,93.0,Drama|Thriller|Horror,1089,6.5,2014,1842182.10154291,6149637.68883517
0.966048,Tammy,97.0,Comedy,381,5.1,2014,18421821.0154291,92593075.7901349
0.92537,Winter's Tale,118.0,Drama|Fantasy|Mystery|Romance,327,5.9,2014,55265463.0462875,28369817.1357936
0.916435,The Guest,99.0,Mystery|Thriller|Action,402,6.6,2014,4605455.25385729,2180370.81283522
0.893120999999999,The Water Diviner,112.0,War|Drama,287,6.8,2014,20724548.6423578,14295354.2930672
0.890965,The Green Inferno,100.0,Horror|Thriller,194,4.8,2014,4605455.25385729,6294225.03543897
0.876513999999999,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81.0,Family|Comedy,380,6.2,2014,25790549.4216008,92711635.866917
0.876066,This Is Where I Leave You,103.0,Drama|Comedy,377,6.5,2014,18237602.8052749,38037670.7817944
0.870104,The Homesman,122.0,Western|Drama,150,6.2,2014,14737456.8123433,2238241.12137308
0.805839,Big Game,90.0,Action|Adventure,261,5.2,2014,7829273.9315574,6908182.88078594
0.797723,Jersey Boys,134.0,Music|Drama,181,6.7,2014,36843642.0308583,62032730.9704891
0.796721,About Last Night,100.0,Comedy|Romance,165,5.8,2014,11513638.1346432,45135933.6961818
0.786397999999999,Million Dollar Arm,124.0,Drama,182,6.6,2014,23027276.2692864,35284812.4059911
0.778247,Wish I Was Here,120.0,Drama|Comedy,192,6.3,2014,5066000.77924302,5050617.63760409
0.777096,Infinitely Polar Bear,87.0,Comedy|Drama,76,7.0,2014,6171310.04016878,1317763.51724144
0.757089,Under the Skin,108.0,Thriller|Science Fiction|Drama,704,6.0,2014,12250510.9752604,4955701.04700419
0.751772999999999,Veronica Mars,107.0,Comedy|Drama|Crime,323,6.3,2014,5526546.30462875,3210119.29050198
0.740796,Son of God,138.0,Drama,61,5.8,2014,20264003.1169721,62450032.1921322
0.728025,Barefoot,90.0,Comedy|Drama|Romance,129,6.5,2014,5526546.30462875,13881.7632261766
0.72546,Justice League: War,79.0,Animation,141,7.0,2014,3223818.6777001,4748523.72131837
0.722877,The Zero Theorem,107.0,Drama|Fantasy|Science Fiction,232,5.7,2014,7829273.9315574,709890.399375868
0.714661,When the Game Stands Tall,115.0,Drama,94,6.2,2014,13816365.7615718,27750597.0972736
0.688179,Decoding Annie Parker,91.0,Drama,23,5.2,2014,1842182.10154291,44571.5959468309
0.667732,The Quiet Ones,98.0,Horror,147,5.1,2014,184218.210154291,16427536.3853992
0.660405,A Most Wanted Man,121.0,Thriller,393,6.3,2014,13816365.7615718,29064894.548891
0.646336999999999,The Pyramid,89.0,Horror,234,4.7,2014,5987091.83001448,12771328.0935533
0.635214,Clouds of Sils Maria,124.0,Drama,173,6.8,2014,6079200.93509163,1431375.49289884
0.632047999999999,Kill the Messenger,112.0,Thriller|Crime|Drama|Mystery,247,6.5,2014,4605455.25385729,2257452.31741902
0.615729,Honeymoon,87.0,Horror,137,5.3,2014,921091.050771459,8582.72641108846
0.602735,Locke,85.0,Drama|Thriller,480,6.8,2014,1842182.10154291,4269533.34764094
0.599079,Dolphin Tale 2,107.0,Family|Drama,63,6.8,2014,33159277.8277725,48287768.187173
0.590256999999999,The Woman in Black 2: Angel of Death,90.0,Thriller|Horror|Drama,270,4.9,2014,921091.050771459,24410131.4489038
0.574398,Muppets Most Wanted,112.0,Comedy|Adventure|Crime|Family,222,6.2,2014,46054552.5385729,74040166.0174509
0.559472,Tusk,102.0,Comedy|Drama|Horror,206,4.9,2014,2579054.94216008,1682561.62789947
0.548656,5 Flights Up,92.0,Drama,56,5.9,2014,5526546.30462875,940361.196644649
0.540852,Heaven is for Real,99.0,Drama,159,6.1,2014,11053092.6092575,93336884.4463644
0.49584,The Legend of Hercules,99.0,Action|Adventure,399,4.4,2014,64476373.5540021,56443954.8333792
0.485296,And So It Goes,94.0,Comedy|Drama|Romance,111,5.7,2014,27632731.5231437,23315013.1393638
0.470651,Life After Beth,90.0,Romance|Comedy|Horror,141,4.8,2014,2210618.5218515,81307.470324749
0.446458,Miss Julie,120.0,Drama,15,5.4,2014,5066000.77924302,4605455.25385729
0.407983,Song One,86.0,Drama,58,5.7,2014,5526546.30462875,29706.1074784303
0.403579,A Girl Walks Home Alone at Night,99.0,Horror|Romance,146,7.0,2014,921091.050771459,363830.965054726
0.401153,Afflicted,85.0,Horror|Thriller,142,6.1,2014,292906.954145324,111616.892441434
0.398601,Beyond the Lights,116.0,Drama,95,6.9,2014,6447637.35540021,13465178.6133711
0.386307,Moms' Night Out,98.0,Comedy,92,5.7,2014,4605455.25385729,9606709.77986845
0.382434,Earth to Echo,89.0,Family|Adventure|Science Fiction,223,5.7,2014,11974183.6600289,41725424.5999471
0.350612,The Gambler,111.0,Thriller|Crime|Drama,405,5.6,2014,23027276.2692864,36080177.2916054
0.34162,The Grand Seduction,112.0,Comedy,63,6.7,2014,11697856.3447975,3159358.88378502
0.340308,Joe,118.0,Drama,207,6.5,2014,3684364.20308583,2178810.48459521
0.318941,Parts Per Billion,139.0,Science Fiction,14,4.8,2014,460545.525385729,13816365.7615718
0.317225,Better Living Through Chemistry,91.0,Drama|Comedy,60,5.9,2014,4605455.25385729,69213.5448281198
0.300442,God's Not Dead,113.0,Drama,146,6.1,2014,15658547.8631148,27438381.311431
0.283225,Devil's Due,89.0,Horror,164,4.5,2014,6447637.35540021,33559008.3165311
0.751476,My Old Lady,107.0,Romance|Comedy|Drama,65,6.0,2014,4605455.25385729,3697062.36431177
0.19104,Aloft,112.0,Drama,20,5.1,2014,7368728.40617167,48897.0395212537
0.151591,Mrs. Brown's Boys D'Movie,94.0,Comedy,20,5.2,2014,5434437.19955161,21185094.1677435
12.037933,Star Wars,121.0,Adventure|Action|Science Fiction,4428,7.9,1977,39575591.3582738,2789712242.27745
2.379469,The Spy Who Loved Me,125.0,Adventure|Action|Thriller,279,6.2,1977,50368934.4559849,667167740.424415
1.719385,The Rescuers,78.0,Fantasy|Family|Animation|Adventure,332,6.6,1977,4317337.23908442,256219102.706214
1.179653,Annie Hall,93.0,Comedy|Drama|Romance,493,7.6,1977,14391124.1302814,137620251.333787
1.104816,Close Encounters of the Third Kind,135.0,Science Fiction|Drama,600,7.0,1977,71955620.651407,1092964988.91343
1.048838,A Bridge Too Far,175.0,Drama|History|War,109,6.4,1977,79151182.7165477,182587387.402945
0.75125,Sinbad and the Eye of the Tiger,113.0,Action|Adventure|Family|Fantasy|Science Fiction,15,5.9,1977,12592233.6139962,57564496.5211256
0.602862,Saturday Night Fever,118.0,Drama|Music,192,6.3,1977,12592233.6139962,853081315.967563
0.560826,High Anxiety,94.0,Comedy|Music,29,6.2,1977,12232455.5107391,111758008.930412
0.49548,The Gauntlet,109.0,Drama|Action|Crime|Thriller,45,6.7,1977,19787795.6791369,95034155.5342327
0.375967,Exorcist II: The Heretic,118.0,Horror|Thriller|Fantasy,56,4.6,1977,50368934.4559849,110628679.855412
0.373131,Airport '77,114.0,Action|Adventure|Drama|Thriller,25,5.7,1977,21586686.1954221,107933430.97711
0.331417,Eraserhead,89.0,Science Fiction|Fantasy|Horror|Drama,194,7.1,1977,35977.8103257035,25184467.2279924
0.228797,Orca: The Killer Whale,92.0,Drama|Adventure|Horror,25,5.0,1977,21586686.1954221,52951615.9613396
0.219941,Sorcerer,121.0,Action|Thriller|Adventure,48,7.4,1977,79151182.7165477,43173372.3908442
0.191541,The Last Wave,106.0,Drama|Thriller|Mystery,12,5.8,1977,2914202.63638198,4526008.5389735
0.164123,Kingdom of the Spiders,97.0,Horror|Science Fiction,16,5.7,1977,1798890.51628517,61162277.5536959
0.175656999999999,Wizards,80.0,Animation|Fantasy|Science Fiction,26,6.0,1977,4317337.23908442,32380029.2931331
0.137351,The Hills Have Eyes,89.0,Horror,57,6.0,1977,827489.63749118,89944525.8142588
9.432768,Avatar,162.0,Action|Adventure|Fantasy|Science Fiction,8458,7.1,2009,240886902.887613,2827123750.41189
6.098027,Inglourious Basterds,153.0,Drama|Action|Thriller|War,3969,7.7,2009,71148030.3887467,324364937.762752
5.806897,Underworld: Rise of the Lycans,92.0,Fantasy|Action|Adventure|Science Fiction|Thriller,979,6.2,2009,35574015.1943733,92825002.6782151
5.076472,Harry Potter and the Half-Blood Prince,153.0,Adventure|Fantasy|Family,3220,7.3,2009,254100108.531238,949276533.285793
4.90890199999999,Up,96.0,Animation|Comedy|Family|Adventure,4225,7.6,2009,177870075.971866,743337082.495734
3.82957,Star Trek,127.0,Science Fiction|Action|Adventure,3417,7.3,2009,152460065.118743,392005772.747905
3.789633,Terminator Salvation,115.0,Drama|Action|Thriller|Science Fiction,1670,5.8,2009,203280086.82499,377443351.430004
3.744956,District 9,112.0,Action|Thriller|Science Fiction,2141,7.1,2009,30492013.0237486,214277144.142453
3.431559,Sherlock Holmes,128.0,Adventure|Drama|Action|Comedy|Thriller,4118,6.9,2009,91476039.0712458,532622976.829525
3.244139,(500) Days of Summer,95.0,Comedy|Drama|Romance,1778,7.3,2009,7623003.25593715,61718613.198854
3.154914,Ice Age: Dawn of the Dinosaurs,94.0,Animation|Comedy|Family|Adventure,1392,6.4,2009,91476039.0712458,901228865.731673
3.15306,The Hangover,100.0,Comedy,4134,7.1,2009,35574015.1943733,466802856.532436
3.038063,Watchmen,162.0,Action|Mystery|Science Fiction,1751,6.8,2009,132132056.436243,188297310.746747
2.979786,2012,158.0,Action|Adventure|Science Fiction,3533,5.6,2009,203280086.82499,782276248.083831
2.846465,9,79.0,Action|Adventure|Animation|Science Fiction|Thriller,851,6.5,2009,30492013.0237486,49222304.2570306
2.841562,Angels & Demons,138.0,Thriller|Mystery,1275,6.3,2009,152460065.118743,362462054.214392
2.463982,The Princess and the Frog,97.0,Romance|Family|Animation|Music,706,6.5,2009,106722045.58312,271425431.47723
2.367474,The Blind Side,129.0,Drama,1078,7.1,2009,29475612.5896236,314279459.502642
2.041804,Zombieland,88.0,Comedy|Horror,2165,7.1,2009,23987050.2453489,104070645.115453
1.971027,The Twilight Saga: New Moon,130.0,Adventure|Fantasy|Drama|Romance,1388,5.6,2009,50820021.7062476,721468940.530613
1.926432,He's Just Not That Into You,129.0,Comedy|Romance|Drama,612,6.0,2009,40656017.3649981,180166572.785146
1.906998,G.I. Joe: The Rise of Cobra,118.0,Adventure|Action|Thriller|Science Fiction,1470,5.7,2009,177870075.971866,307429640.188147
1.895894,The Proposal,108.0,Comedy|Romance|Drama,1084,6.7,2009,40656017.3649981,322580119.28882
1.860267,The Ugly Truth,96.0,Comedy|Romance,584,6.3,2009,38623216.4967482,208665898.200178
1.849649,Cloudy with a Chance of Meatballs,90.0,Animation|Comedy|Family,1116,6.4,2009,101640043.412495,246973582.329756
1.826169,Fantastic Mr. Fox,87.0,Adventure|Animation|Comedy|Family,711,7.5,2009,40656017.3649981,47233167.9514307
1.75384,Coraline,100.0,Animation|Family,711,7.1,2009,60984026.0474972,126639833.017605
1.752134,Night at the Museum: Battle of the Smithsonian,105.0,Adventure|Fantasy|Action|Comedy|Family,1108,5.9,2009,152460065.118743,419881290.527696
1.732516,17 Again,102.0,Comedy,765,6.0,2009,20328008.682499,138502321.763511
1.71488699999999,A Christmas Carol,96.0,Animation|Drama,619,6.6,2009,203280086.82499,330567839.545335
1.673879,The Lovely Bones,136.0,Fantasy|Drama,600,6.6,2009,66066028.2181219,95059446.2121906
1.64173899999999,Paul Blart: Mall Cop,91.0,Action|Adventure|Comedy|Family,510,5.4,2009,26426411.2872487,186299217.920521
1.575231,Hachi: A Dog's Tale,93.0,Drama|Family,976,7.7,2009,16262406.9459992,48585352.5313757
1.542135,Law Abiding Citizen,109.0,Drama|Crime|Thriller,900,7.2,2009,53869223.0086225,128768508.906005
1.535278,The Box,115.0,Thriller|Science Fiction,296,5.3,2009,30492013.0237486,33880215.3793176
1.487114,Crank: High Voltage,96.0,Action|Thriller|Crime,560,5.9,2009,20328008.682499,35127385.4664088
1.453639,Pandorum,108.0,Action|Horror|Mystery|Science Fiction|Thriller,406,6.2,2009,33541214.3261234,20983919.3254516
1.398364,Drag Me to Hell,99.0,Horror|Thriller,498,6.1,2009,30492013.0237486,92332504.8314594
1.357091,Knowing,121.0,Action|Adventure|Drama|Mystery|Science Fiction,817,5.7,2009,50820021.7062476,157995749.819944
1.328218,Moon,97.0,Science Fiction|Drama,1027,7.4,2009,5082002.17062476,9920173.94270469
1.324927,G-Force,88.0,Fantasy|Action|Adventure|Family|Comedy,340,5.1,2009,152460065.118743,297620180.711931
1.30199,The Taking of Pelham 1 2 3,106.0,Thriller|Drama|Crime,551,6.1,2009,101640043.412495,152628915.657262
1.297769,The Invention of Lying,100.0,Comedy|Romance|Fantasy,305,5.8,2009,18803408.0313116,32436176.6593397
1.290519,Confessions of a Shopaholic,104.0,Comedy|Romance,445,6.0,2009,40656017.3649981,110109447.015147
1.267182,Gamer,95.0,Action|Thriller|Science Fiction,484,5.6,2009,50820021.7062476,41498145.780688
1.26001,Mr. Nobody,141.0,Science Fiction|Drama|Romance|Fantasy,827,7.8,2009,47770820.4038728,3605384.76753194
1.232312,Couples Retreat,113.0,Comedy|Romance,372,5.3,2009,71148030.3887467,174663169.978133
1.223786,Brothers,104.0,Drama|Thriller|War,381,6.7,2009,26426411.2872487,44028788.7291762
1.218657,The Road,111.0,Adventure|Drama,600,6.7,2009,32524813.8919985,28088535.9991754
1.19445499999999,Monsters vs Aliens,94.0,Animation|Family|Adventure|Science Fiction,932,6.0,2009,177870075.971866,387766797.490954
1.159118,Fish Tank,123.0,Drama,124,6.6,2009,3049201.30237486,2396521.79640238
1.14937,Julie & Julia,123.0,Romance|Drama,341,6.5,2009,40656017.3649981,131665019.420363
1.145724,Chloe,96.0,Drama|Thriller|Mystery,297,5.9,2009,15246006.5118743,8598196.78366181
1.138277,Public Enemies,140.0,History|Crime|Drama,853,6.5,2009,81312034.7299962,217616028.716158
1.104112,Jennifer's Body,100.0,Comedy|Horror,441,5.2,2009,16262406.9459992,32073594.0996735
1.099003,Orphan,123.0,Horror|Thriller|Mystery,707,6.5,2009,20328008.682499,42278447.5743705
1.085541,All About Steve,99.0,Comedy,192,4.6,2009,15246006.5118743,40763290.2996165
1.083957,The Final Destination,82.0,Horror|Mystery,472,5.5,2009,40656017.3649981,189220360.8994
1.080415,Alvin and the Chipmunks: The Squeakquel,88.0,Comedy|Family|Animation|Fantasy|Music,414,5.3,2009,76230032.5593715,450407693.460134
1.075405,After.Life,104.0,Drama|Horror|Mystery|Thriller,130,5.2,2009,4573801.95356229,3665541.44362606
1.074072,Bride Wars,89.0,Comedy,501,5.8,2009,30492013.0237486,116543991.538669
1.065548,Precious,110.0,Drama,205,6.8,2009,10164004.3412495,64691685.0923125
1.04373799999999,State of Play,127.0,Action,257,6.6,2009,60984026.0474972,89223892.8909091
1.039442,The Unborn,87.0,Horror|Thriller|Mystery,186,4.9,2009,16262406.9459992,77768913.6366584
1.037708,"New York, I Love You",103.0,Drama|Comedy|Romance,116,5.6,2009,14941086.3816368,8181684.01696087
1.022125,"I Love You, Man",105.0,Comedy,304,6.4,2009,41672417.799123,93139872.3523022
1.01800499999999,The Informant!,108.0,Comedy|Crime|Drama|Thriller,170,6.0,2009,22360809.5507489,36005808.5252009
1.014706,Race to Witch Mountain,98.0,Adventure|Family|Fantasy|Science Fiction|Thriller,308,5.4,2009,50820021.7062476,108047419.552413
0.999299,Case 39,109.0,Horror|Mystery|Thriller,298,6.0,2009,27442811.7213737,29475612.5896236
0.967776,The Boat That Rocked,116.0,Drama|Comedy,392,7.1,2009,50820021.7062476,36944919.8375141
0.966959,Daybreakers,98.0,Fantasy|Horror|Action|Thriller|Science Fiction,368,5.9,2009,20328008.682499,52259716.33077
0.965516,The Time Traveler's Wife,107.0,Drama|Romance|Fantasy,478,6.5,2009,39639616.9308731,102890004.535178
0.953705,Antichrist,108.0,Drama|Horror|Thriller,333,6.2,2009,11180404.7753744,804853.962569224
0.908112,Love Happens,109.0,Drama|Romance,117,5.5,2009,18295207.8142491,36725611.115843
0.907448,Push,111.0,Action,367,5.8,2009,38623216.4967482,46210949.6412208
0.905416,Brooklyn's Finest,133.0,Crime|Drama|Thriller,161,6.1,2009,17278807.3801242,30020707.1260444
0.90173,Saw VI,90.0,Horror|Mystery,379,5.9,2009,11180404.7753744,69352690.137521
0.894268,The Young Victoria,105.0,Drama|History|Romance,201,6.9,2009,35574015.1943733,27859423.0789167
0.884343,A Serious Man,105.0,Comedy|Drama,240,6.4,2009,7114803.03887467,31945805.1222922
0.883984,A Perfect Getaway,98.0,Thriller|Mystery|Adventure,185,6.1,2009,14229606.0777493,23227431.1841004
0.850476,Whiteout,101.0,Action|Crime|Mystery|Thriller,114,5.2,2009,40656017.3649981,12406212.1581413
0.8342,I Love You Phillip Morris,98.0,Comedy|Drama|Romance,311,6.3,2009,13213205.6436243,10826732.9983141
0.830596999999999,Enter the Void,161.0,Fantasy|Drama,195,7.1,2009,13213205.6436243,766619.011038312
0.826039,12 Rounds,108.0,Action|Adventure|Drama|Thriller,130,5.9,2009,20328008.682499,17563730.8482207
0.816681,3 Idiots,170.0,Drama|Comedy|Romance,662,7.8,2009,9147603.90712458,71148030.3887467
0.813322999999999,Transformers: Revenge of the Fallen,150.0,Science Fiction|Action|Adventure,2230,6.0,2009,152460065.118743,850012865.596695
0.811236,The Men Who Stare at Goats,93.0,Comedy|War,435,5.8,2009,24393610.4189988,69856549.3083293
0.796760999999999,Ninja Assassin,99.0,Action|Crime|Thriller,218,6.1,2009,40656017.3649981,61453955.7390135
0.790326,Bandslam,111.0,Comedy|Drama|Family|Music,75,5.5,2009,20328008.682499,5296450.46541992
0.786389999999999,Where the Wild Things Are,101.0,Family|Fantasy,312,6.3,2009,101640043.412495,101728259.855374
0.786159,It's Complicated,121.0,Comedy|Romance,225,6.2,2009,86394036.900621,222697050.060364
0.760048,Land of the Lost,102.0,Adventure|Comedy|Science Fiction,220,5.4,2009,101640043.412495,69815357.6479355
0.756385,Invictus,134.0,Drama|History,675,6.9,2009,60984026.0474972,124238661.189216
0.748763,Planet 51,91.0,Science Fiction|Animation|Family|Comedy|Adventure,354,5.7,2009,71148030.3887467,106666921.105575
0.717595,Year One,97.0,Comedy|Adventure,312,4.5,2009,60984026.0474972,63380596.6311204
0.713022,Life During Wartime,97.0,Comedy|Drama,11,5.1,2009,4573801.95356229,757031.305743211
0.710966,Ondine,111.0,Drama|Romance,36,6.2,2009,12196805.2094994,1671729.69602918
0.694443,My Bloody Valentine,101.0,Mystery|Horror,151,5.3,2009,15246006.5118743,102386811.106654
0.6642,Old Dogs,88.0,Comedy|Family,124,5.2,2009,35574015.1943733,93731746.7187036
0.661609,Agora,127.0,Adventure|Drama|History,238,6.6,2009,71148030.3887467,39681802.6308915
0.652939,The Boondock Saints II: All Saints Day,118.0,Action|Thriller|Crime,151,5.9,2009,8131203.47299962,10803646.4788534
0.643829,The Bad Lieutenant: Port of Call - New Orleans,122.0,Drama|Crime,157,5.8,2009,25410010.8531238,10762767.8697934
0.643164,The Imaginarium of Doctor Parnassus,123.0,Adventure|Fantasy|Mystery,502,6.2,2009,30492013.0237486,62822465.7427315
0.642045,Horsemen,90.0,Crime|Drama|Horror|Mystery|Thriller,63,6.0,2009,20328008.682499,1034086.81807916
0.630068,Armored,88.0,Action|Crime|Drama|Thriller,117,5.6,2009,20328008.682499,23318483.3841906
0.608282,Cirque du Freak: The Vampire's Assistant,109.0,Adventure|Fantasy|Action|Thriller,218,5.5,2009,40656017.3649981,28631665.8335571
0.606857,Leaves of Grass,104.0,Comedy|Crime|Drama|Thriller,67,5.6,2009,9147603.90712458,1001273.34646387
0.60652,An Education,100.0,Drama|Romance,234,6.8,2009,7623003.25593715,26524851.7020946
0.604388,Funny People,146.0,Comedy|Drama,213,5.5,2009,76230032.5593715,62466935.9856777
0.598075,Up in the Air,109.0,Drama|Romance,751,6.6,2009,25410010.8531238,166354259.053231
0.595489,Astro Boy,94.0,Animation|Action|Family|Science Fiction,284,6.0,2009,66066028.2181219,44814179.6398324
0.59517,The International,118.0,Drama|Thriller|Crime,207,5.8,2009,50820021.7062476,61148063.929961
0.582225,Universal Soldier: Regeneration,97.0,Adventure|Action|Science Fiction|Thriller,64,5.3,2009,14229606.0777493,889742.710426906
0.580292,Fast & Furious,107.0,Action|Crime|Drama|Thriller,1661,6.4,2009,86394036.900621,369120316.604669
